Date;valve
3/23/2021 10:01:47 PM;open for 20ms
3/23/2021 10:19:18 PM;open for 20ms
3/23/2021 10:38:09 PM;open for 20ms
3/23/2021 10:55:08 PM;open for 20ms
3/23/2021 11:12:21 PM;open for 20ms
3/23/2021 11:29:49 PM;open for 20ms
3/23/2021 11:47:28 PM;open for 20ms
3/24/2021 12:05:10 AM;open for 20ms
3/24/2021 12:23:54 AM;open for 20ms
3/24/2021 12:39:37 AM;open for 20ms
3/24/2021 12:58:38 AM;open for 20ms
3/24/2021 1:15:52 AM;open for 20ms
3/24/2021 1:33:27 AM;open for 20ms
3/24/2021 1:51:06 AM;open for 20ms
3/24/2021 2:08:08 AM;open for 20ms
3/24/2021 2:26:09 AM;open for 20ms
3/24/2021 2:44:12 AM;open for 20ms
3/24/2021 3:01:30 AM;open for 20ms
3/24/2021 3:19:48 AM;open for 20ms
3/24/2021 3:37:12 AM;open for 20ms
3/24/2021 3:54:58 AM;open for 20ms
3/24/2021 4:13:16 AM;open for 20ms
3/24/2021 4:30:30 AM;open for 20ms
3/24/2021 4:48:08 AM;open for 20ms
3/24/2021 5:06:09 AM;open for 20ms
3/24/2021 5:24:16 AM;open for 20ms
3/24/2021 5:41:33 AM;open for 20ms
3/24/2021 5:59:26 AM;open for 20ms
3/24/2021 6:17:34 AM;open for 20ms
3/24/2021 6:35:34 AM;open for 20ms
3/24/2021 6:53:06 AM;open for 20ms
3/24/2021 7:11:45 AM;open for 20ms
3/24/2021 7:29:42 AM;open for 20ms
3/24/2021 7:47:42 AM;open for 20ms
3/24/2021 8:05:35 AM;open for 20ms
3/24/2021 8:23:43 AM;open for 20ms
3/24/2021 8:42:41 AM;open for 20ms
3/24/2021 9:00:34 AM;open for 20ms
3/24/2021 9:18:13 AM;open for 20ms
3/24/2021 9:36:20 AM;open for 20ms
3/24/2021 9:53:51 AM;open for 20ms
3/24/2021 10:11:37 AM;open for 20ms
3/24/2021 10:30:24 AM;open for 20ms
3/24/2021 10:48:57 AM;open for 20ms
3/24/2021 11:06:32 AM;open for 20ms
3/24/2021 11:25:30 AM;open for 20ms
3/24/2021 11:42:44 AM;open for 20ms
3/24/2021 12:00:58 PM;open for 20ms
3/24/2021 12:19:42 PM;open for 20ms
3/24/2021 12:37:42 PM;open for 20ms
3/24/2021 12:55:13 PM;open for 20ms
3/24/2021 1:13:25 PM;open for 20ms
3/24/2021 1:31:46 PM;open for 20ms
3/24/2021 1:49:54 PM;open for 20ms
3/24/2021 2:07:36 PM;open for 20ms
3/24/2021 2:25:18 PM;open for 20ms
3/24/2021 2:44:42 PM;open for 20ms
3/24/2021 3:02:45 PM;open for 20ms
3/24/2021 3:13:22 PM;open for 20ms
3/24/2021 3:35:20 PM;open for 20ms
3/24/2021 3:55:12 PM;open for 20ms
3/24/2021 4:15:51 PM;open for 20ms
3/24/2021 4:36:19 PM;open for 20ms
3/24/2021 4:56:29 PM;open for 20ms
3/24/2021 5:05:40 PM;open for 20ms
3/24/2021 5:31:28 PM;open for 20ms
3/26/2021 6:25:44 PM;open for 20ms
3/26/2021 6:26:13 PM;open for 20ms
3/26/2021 6:26:42 PM;open for 20ms
3/26/2021 6:27:11 PM;open for 20ms
3/26/2021 6:27:40 PM;open for 20ms
3/26/2021 6:28:08 PM;open for 20ms
3/26/2021 6:28:37 PM;open for 20ms
3/26/2021 6:29:06 PM;open for 20ms
3/26/2021 6:29:35 PM;open for 20ms
3/26/2021 6:30:04 PM;open for 20ms
3/26/2021 6:30:32 PM;open for 20ms
3/26/2021 6:31:01 PM;open for 20ms
3/26/2021 6:46:27 PM;open for 20ms
3/26/2021 7:01:48 PM;open for 20ms
3/26/2021 7:21:30 PM;open for 20ms
3/26/2021 7:40:06 PM;open for 20ms
3/26/2021 8:01:24 PM;open for 20ms
3/26/2021 8:20:58 PM;open for 20ms
3/26/2021 8:42:45 PM;open for 20ms
3/26/2021 9:05:12 PM;open for 20ms
3/26/2021 9:25:22 PM;open for 20ms
3/26/2021 9:48:35 PM;open for 20ms
3/26/2021 10:10:33 PM;open for 20ms
3/26/2021 10:31:37 PM;open for 20ms
3/26/2021 10:54:44 PM;open for 20ms
3/26/2021 11:15:48 PM;open for 20ms
3/26/2021 11:39:01 PM;open for 20ms
3/27/2021 12:00:41 AM;open for 20ms
3/27/2021 12:24:05 AM;open for 20ms
3/27/2021 12:47:12 AM;open for 20ms
3/27/2021 1:09:49 AM;open for 20ms
3/27/2021 1:33:32 AM;open for 20ms
3/27/2021 1:55:08 AM;open for 20ms
3/27/2021 2:19:01 AM;open for 20ms
3/27/2021 2:41:57 AM;open for 20ms
3/27/2021 3:05:03 AM;open for 20ms
3/27/2021 3:28:31 AM;open for 20ms
3/27/2021 3:51:48 AM;open for 20ms
3/27/2021 4:15:05 AM;open for 20ms
3/27/2021 4:37:43 AM;open for 20ms
3/27/2021 5:01:04 AM;open for 20ms
3/27/2021 5:23:52 AM;open for 20ms
3/27/2021 5:47:27 AM;open for 20ms
3/27/2021 6:10:05 AM;open for 20ms
3/27/2021 6:33:26 AM;open for 20ms
3/27/2021 6:55:23 AM;open for 20ms
3/27/2021 7:18:41 AM;open for 20ms
3/27/2021 7:41:40 AM;open for 20ms
3/27/2021 8:03:59 AM;open for 20ms
3/27/2021 8:26:30 AM;open for 20ms
3/27/2021 8:49:40 AM;open for 20ms
3/27/2021 9:10:58 AM;open for 20ms
3/27/2021 9:35:02 AM;open for 20ms
3/27/2021 9:57:29 AM;open for 20ms
3/27/2021 10:20:24 AM;open for 20ms
3/27/2021 10:42:33 AM;open for 20ms
3/27/2021 11:06:01 AM;open for 20ms
3/27/2021 11:27:59 AM;open for 20ms
3/27/2021 11:51:20 AM;open for 20ms
3/27/2021 12:14:15 PM;open for 20ms
3/27/2021 12:36:06 PM;open for 20ms
3/27/2021 12:58:11 PM;open for 20ms
3/27/2021 1:21:32 PM;open for 20ms
3/27/2021 1:42:39 PM;open for 20ms
3/27/2021 2:06:00 PM;open for 20ms
3/27/2021 2:27:00 PM;open for 20ms
3/27/2021 2:50:00 PM;open for 20ms
3/27/2021 3:11:58 PM;open for 20ms
3/27/2021 3:34:17 PM;open for 20ms
3/27/2021 3:56:40 PM;open for 20ms
3/27/2021 4:17:26 PM;open for 20ms
3/27/2021 4:40:29 PM;open for 20ms
3/27/2021 5:01:44 PM;open for 20ms
3/27/2021 5:23:49 PM;open for 20ms
3/27/2021 5:45:50 PM;open for 20ms
3/27/2021 6:06:36 PM;open for 20ms
3/27/2021 6:28:13 PM;open for 20ms
3/27/2021 6:48:37 PM;open for 20ms
3/27/2021 7:09:52 PM;open for 20ms
3/27/2021 7:31:28 PM;open for 20ms
3/27/2021 7:52:35 PM;open for 20ms
3/27/2021 8:14:15 PM;open for 20ms
3/27/2021 8:34:32 PM;open for 20ms
3/27/2021 8:56:12 PM;open for 20ms
3/27/2021 9:17:13 PM;open for 20ms
3/27/2021 9:37:19 PM;open for 20ms
3/27/2021 9:58:27 PM;open for 20ms
3/27/2021 10:17:57 PM;open for 20ms
3/27/2021 10:38:00 PM;open for 20ms
3/27/2021 10:58:27 PM;open for 20ms
3/27/2021 11:18:23 PM;open for 20ms
3/27/2021 11:39:05 PM;open for 20ms
3/27/2021 11:58:57 PM;open for 20ms
3/28/2021 12:19:11 AM;open for 20ms
3/28/2021 12:38:55 AM;open for 20ms
3/28/2021 12:58:33 AM;open for 20ms
3/28/2021 1:20:02 AM;open for 20ms
3/28/2021 1:38:42 AM;open for 20ms
3/28/2021 1:59:06 AM;open for 20ms
3/28/2021 3:17:25 AM;open for 20ms
3/28/2021 3:37:42 AM;open for 20ms
3/28/2021 3:56:54 AM;open for 20ms
3/28/2021 4:15:48 AM;open for 20ms
3/28/2021 4:35:26 AM;open for 20ms
3/28/2021 4:56:01 AM;open for 20ms
3/28/2021 5:14:30 AM;open for 20ms
3/28/2021 5:34:07 AM;open for 20ms
3/28/2021 5:53:56 AM;open for 20ms
3/28/2021 6:13:04 AM;open for 20ms
3/28/2021 6:32:17 AM;open for 20ms
3/28/2021 6:52:34 AM;open for 20ms
3/28/2021 7:11:53 AM;open for 20ms
3/28/2021 7:30:44 AM;open for 20ms
3/28/2021 7:49:42 AM;open for 20ms
3/28/2021 8:09:55 AM;open for 20ms
3/28/2021 8:28:03 AM;open for 20ms
3/28/2021 8:48:02 AM;open for 20ms
3/28/2021 9:06:56 AM;open for 20ms
3/28/2021 9:26:16 AM;open for 20ms
3/28/2021 9:44:27 AM;open for 20ms
3/28/2021 10:04:04 AM;open for 20ms
3/28/2021 10:23:31 AM;open for 20ms
3/28/2021 10:42:51 AM;open for 20ms
3/28/2021 11:01:30 AM;open for 20ms
3/28/2021 11:20:10 AM;open for 20ms
3/28/2021 11:39:44 AM;open for 20ms
3/28/2021 11:57:09 AM;open for 20ms
3/28/2021 12:17:08 PM;open for 20ms
3/28/2021 12:34:50 PM;open for 20ms
3/28/2021 12:54:02 PM;open for 20ms
3/28/2021 1:13:22 PM;open for 20ms
3/28/2021 1:31:22 PM;open for 20ms
3/28/2021 1:49:58 PM;open for 20ms
3/28/2021 2:08:49 PM;open for 20ms
3/28/2021 2:27:50 PM;open for 20ms
3/28/2021 2:46:01 PM;open for 20ms
3/28/2021 3:04:13 PM;open for 20ms
3/28/2021 3:22:38 PM;open for 20ms
3/28/2021 3:41:18 PM;open for 20ms
3/28/2021 4:00:05 PM;open for 20ms
3/28/2021 4:17:40 PM;open for 20ms
3/28/2021 4:35:55 PM;open for 20ms
3/28/2021 4:54:13 PM;open for 20ms
3/28/2021 5:12:28 PM;open for 20ms
3/28/2021 5:30:53 PM;open for 20ms
3/28/2021 5:48:25 PM;open for 20ms
3/28/2021 6:07:23 PM;open for 20ms
3/28/2021 6:24:29 PM;open for 20ms
3/28/2021 6:43:16 PM;open for 20ms
3/28/2021 7:02:17 PM;open for 20ms
3/28/2021 7:19:56 PM;open for 20ms
3/28/2021 7:39:05 PM;open for 20ms
3/28/2021 7:57:20 PM;open for 20ms
3/28/2021 8:14:47 PM;open for 20ms
3/28/2021 8:33:42 PM;open for 20ms
3/28/2021 8:51:13 PM;open for 20ms
3/28/2021 9:10:11 PM;open for 20ms
3/28/2021 9:28:33 PM;open for 20ms
3/28/2021 9:46:48 PM;open for 20ms
3/28/2021 10:05:17 PM;open for 20ms
3/28/2021 10:24:07 PM;open for 20ms
3/28/2021 10:41:57 PM;open for 20ms
3/28/2021 11:00:26 PM;open for 20ms
3/28/2021 11:18:41 PM;open for 20ms
3/28/2021 11:37:28 PM;open for 20ms
3/28/2021 11:56:04 PM;open for 20ms
3/29/2021 12:14:58 AM;open for 20ms
3/29/2021 12:33:42 AM;open for 20ms
3/29/2021 12:52:18 AM;open for 20ms
3/29/2021 1:10:36 AM;open for 20ms
3/29/2021 1:29:34 AM;open for 20ms
3/29/2021 1:48:11 AM;open for 20ms
3/29/2021 2:07:08 AM;open for 20ms
3/29/2021 2:25:56 AM;open for 20ms
3/29/2021 2:44:35 AM;open for 20ms
3/29/2021 3:03:51 AM;open for 20ms
3/29/2021 3:23:47 AM;open for 20ms
3/29/2021 3:42:05 AM;open for 20ms
3/29/2021 4:01:07 AM;open for 20ms
3/29/2021 4:20:22 AM;open for 20ms
3/29/2021 4:38:34 AM;open for 20ms
3/29/2021 4:57:42 AM;open for 20ms
3/29/2021 5:17:13 AM;open for 20ms
3/29/2021 5:36:07 AM;open for 20ms
3/29/2021 5:55:41 AM;open for 20ms
3/29/2021 6:14:57 AM;open for 20ms
3/29/2021 6:33:55 AM;open for 20ms
3/29/2021 6:53:50 AM;open for 20ms
3/29/2021 7:13:13 AM;open for 20ms
3/29/2021 7:32:58 AM;open for 20ms
3/29/2021 7:51:49 AM;open for 20ms
3/29/2021 8:12:02 AM;open for 20ms
3/29/2021 8:31:07 AM;open for 20ms
3/29/2021 8:50:48 AM;open for 20ms
3/29/2021 9:10:11 AM;open for 20ms
3/29/2021 9:30:14 AM;open for 20ms
3/29/2021 9:49:30 AM;open for 20ms
3/29/2021 10:09:22 AM;open for 20ms
3/29/2021 10:29:17 AM;open for 20ms
3/29/2021 10:48:15 AM;open for 20ms
3/29/2021 11:08:07 AM;open for 20ms
3/29/2021 11:27:37 AM;open for 20ms
3/29/2021 11:46:32 AM;open for 20ms
3/29/2021 12:07:03 PM;open for 20ms
3/29/2021 12:26:16 PM;open for 20ms
3/29/2021 12:45:49 PM;open for 20ms
3/29/2021 1:05:02 PM;open for 20ms
3/29/2021 1:23:52 PM;open for 20ms
3/29/2021 1:44:42 PM;open for 20ms
3/29/2021 2:03:11 PM;open for 20ms
3/29/2021 2:22:31 PM;open for 20ms
3/29/2021 2:41:54 PM;open for 20ms
3/29/2021 3:02:29 PM;open for 20ms
3/29/2021 3:21:30 PM;open for 20ms
3/29/2021 3:41:19 PM;open for 20ms
3/29/2021 4:15:46 PM;open for 20ms
3/29/2021 4:16:15 PM;open for 20ms
3/29/2021 4:16:44 PM;open for 20ms
3/29/2021 4:17:12 PM;open for 20ms
3/29/2021 4:17:41 PM;open for 20ms
3/29/2021 4:18:10 PM;open for 20ms
3/29/2021 4:18:39 PM;open for 20ms
3/29/2021 4:19:08 PM;open for 20ms
3/29/2021 4:52:33 PM;open for 20ms
3/29/2021 5:15:33 PM;open for 20ms
3/29/2021 5:40:12 PM;open for 20ms
3/29/2021 6:05:18 PM;open for 20ms
3/29/2021 6:30:59 PM;open for 20ms
3/29/2021 6:54:56 PM;open for 20ms
3/29/2021 7:21:42 PM;open for 20ms
3/29/2021 7:47:16 PM;open for 20ms
3/29/2021 8:10:47 PM;open for 20ms
3/29/2021 8:36:50 PM;open for 20ms
3/29/2021 9:03:25 PM;open for 20ms
3/29/2021 9:28:41 PM;open for 20ms
3/29/2021 9:52:49 PM;open for 20ms
3/29/2021 10:17:40 PM;open for 20ms
3/29/2021 10:43:14 PM;open for 20ms
3/29/2021 11:09:06 PM;open for 20ms
3/29/2021 11:34:18 PM;open for 20ms
3/29/2021 11:59:09 PM;open for 20ms
3/30/2021 12:25:15 AM;open for 20ms
3/30/2021 12:49:23 AM;open for 20ms
3/30/2021 1:14:39 AM;open for 20ms
3/30/2021 1:39:55 AM;open for 20ms
3/30/2021 2:06:41 AM;open for 20ms
3/30/2021 2:32:00 AM;open for 20ms
3/30/2021 2:56:44 AM;open for 20ms
3/30/2021 3:22:43 AM;open for 20ms
3/30/2021 3:47:19 AM;open for 20ms
3/30/2021 4:13:47 AM;open for 20ms
3/30/2021 4:36:57 AM;open for 20ms
3/30/2021 5:03:54 AM;open for 20ms
3/30/2021 5:30:01 AM;open for 20ms
3/30/2021 5:55:09 AM;open for 20ms
3/30/2021 6:22:24 AM;open for 20ms
3/30/2021 6:48:05 AM;open for 20ms
3/30/2021 7:14:30 AM;open for 20ms
3/30/2021 7:40:11 AM;open for 20ms
3/30/2021 8:06:03 AM;open for 20ms
3/30/2021 8:30:03 AM;open for 20ms
3/30/2021 8:58:41 AM;open for 20ms
3/30/2021 9:24:26 AM;open for 20ms
3/30/2021 9:51:12 AM;open for 20ms
3/30/2021 10:15:52 AM;open for 20ms
3/30/2021 10:43:03 AM;open for 20ms
3/30/2021 11:08:15 AM;open for 20ms
3/30/2021 11:33:57 AM;open for 20ms
3/30/2021 11:34:26 AM;open for 20ms
3/30/2021 11:34:55 AM;open for 20ms
3/30/2021 11:35:24 AM;open for 20ms
3/30/2021 11:35:53 AM;open for 20ms
3/30/2021 11:36:21 AM;open for 20ms
3/30/2021 11:36:50 AM;open for 20ms
3/30/2021 11:37:19 AM;open for 20ms
3/30/2021 11:53:02 AM;open for 20ms
3/30/2021 12:11:32 PM;open for 20ms
3/30/2021 12:31:49 PM;open for 20ms
3/30/2021 12:50:50 PM;open for 20ms
3/30/2021 1:11:22 PM;open for 20ms
3/30/2021 1:31:17 PM;open for 20ms
3/30/2021 1:51:52 PM;open for 20ms
3/30/2021 1:52:20 PM;open for 20ms
3/30/2021 2:06:47 PM;open for 20ms
3/30/2021 2:17:49 PM;open for 20ms
3/30/2021 2:29:53 PM;open for 20ms
3/30/2021 2:42:00 PM;open for 20ms
3/30/2021 2:53:46 PM;open for 20ms
3/30/2021 3:05:50 PM;open for 20ms
3/30/2021 3:18:01 PM;open for 20ms
3/30/2021 3:29:58 PM;open for 20ms
3/30/2021 3:41:43 PM;open for 20ms
3/30/2021 3:54:09 PM;open for 20ms
3/30/2021 4:06:38 PM;open for 20ms
3/30/2021 4:18:13 PM;open for 20ms
3/30/2021 4:30:49 PM;open for 20ms
3/30/2021 4:43:18 PM;open for 20ms
3/30/2021 4:54:53 PM;open for 20ms
3/30/2021 5:07:00 PM;open for 20ms
3/30/2021 5:19:33 PM;open for 20ms
3/30/2021 5:31:40 PM;open for 20ms
3/30/2021 5:44:42 PM;open for 20ms
3/30/2021 5:56:31 PM;open for 20ms
3/30/2021 6:09:11 PM;open for 20ms
3/30/2021 6:21:25 PM;open for 20ms
3/30/2021 6:33:22 PM;open for 20ms
3/30/2021 6:46:20 PM;open for 20ms
3/30/2021 6:58:27 PM;open for 20ms
3/30/2021 7:10:09 PM;open for 20ms
3/30/2021 7:23:00 PM;open for 20ms
3/30/2021 7:35:04 PM;open for 20ms
3/30/2021 7:48:16 PM;open for 20ms
3/30/2021 8:00:02 PM;open for 20ms
3/30/2021 8:12:52 PM;open for 20ms
3/30/2021 8:24:53 PM;open for 20ms
3/30/2021 8:37:54 PM;open for 20ms
3/30/2021 8:50:34 PM;open for 20ms
3/30/2021 9:02:48 PM;open for 20ms
3/30/2021 9:16:01 PM;open for 20ms
3/30/2021 9:28:37 PM;open for 20ms
3/30/2021 9:41:31 PM;open for 20ms
3/30/2021 9:54:07 PM;open for 20ms
3/30/2021 10:06:33 PM;open for 20ms
3/30/2021 10:19:27 PM;open for 20ms
3/30/2021 10:32:10 PM;open for 20ms
3/30/2021 10:44:39 PM;open for 20ms
3/30/2021 10:57:51 PM;open for 20ms
3/30/2021 11:10:35 PM;open for 20ms
3/30/2021 11:23:11 PM;open for 20ms
3/30/2021 11:35:26 PM;open for 20ms
3/30/2021 11:48:41 PM;open for 20ms
3/31/2021 12:01:32 AM;open for 20ms
3/31/2021 12:13:54 AM;open for 20ms
3/31/2021 12:26:12 AM;open for 20ms
3/31/2021 12:39:42 AM;open for 20ms
3/31/2021 12:52:36 AM;open for 20ms
3/31/2021 1:04:55 AM;open for 20ms
3/31/2021 1:17:56 AM;open for 20ms
3/31/2021 1:30:47 AM;open for 20ms
3/31/2021 1:43:52 AM;open for 20ms
3/31/2021 1:56:35 AM;open for 20ms
3/31/2021 2:09:22 AM;open for 20ms
3/31/2021 2:22:02 AM;open for 20ms
3/31/2021 2:34:31 AM;open for 20ms
3/31/2021 2:47:47 AM;open for 20ms
3/31/2021 3:00:26 AM;open for 20ms
3/31/2021 3:12:59 AM;open for 20ms
3/31/2021 3:26:15 AM;open for 20ms
3/31/2021 3:38:58 AM;open for 20ms
3/31/2021 3:52:00 AM;open for 20ms
3/31/2021 4:05:08 AM;open for 20ms
3/31/2021 4:17:37 AM;open for 20ms
3/31/2021 4:30:42 AM;open for 20ms
3/31/2021 4:43:44 AM;open for 20ms
3/31/2021 4:56:45 AM;open for 20ms
3/31/2021 5:09:46 AM;open for 20ms
3/31/2021 5:22:37 AM;open for 20ms
3/31/2021 5:35:35 AM;open for 20ms
3/31/2021 5:48:11 AM;open for 20ms
3/31/2021 6:00:22 AM;open for 20ms
3/31/2021 6:14:25 AM;open for 20ms
3/31/2021 6:27:19 AM;open for 20ms
3/31/2021 6:39:59 AM;open for 20ms
3/31/2021 6:53:32 AM;open for 20ms
3/31/2021 7:06:27 AM;open for 20ms
3/31/2021 7:18:52 AM;open for 20ms
3/31/2021 7:32:33 AM;open for 20ms
3/31/2021 7:45:27 AM;open for 20ms
3/31/2021 7:58:32 AM;open for 20ms
3/31/2021 8:11:52 AM;open for 20ms
3/31/2021 8:24:06 AM;open for 20ms
3/31/2021 8:37:26 AM;open for 20ms
3/31/2021 8:50:45 AM;open for 20ms
3/31/2021 9:03:36 AM;open for 20ms
3/31/2021 9:16:37 AM;open for 20ms
3/31/2021 9:30:25 AM;open for 20ms
3/31/2021 9:43:09 AM;open for 20ms
3/31/2021 9:56:10 AM;open for 20ms
3/31/2021 10:09:58 AM;open for 20ms
3/31/2021 10:23:14 AM;open for 20ms
3/31/2021 10:36:08 AM;open for 20ms
3/31/2021 10:49:46 AM;open for 20ms
3/31/2021 11:02:29 AM;open for 20ms
3/31/2021 11:16:03 AM;open for 20ms
3/31/2021 11:29:51 AM;open for 20ms
3/31/2021 11:41:55 AM;open for 20ms
3/31/2021 11:56:23 AM;open for 20ms
3/31/2021 12:08:34 PM;open for 20ms
3/31/2021 12:22:40 PM;open for 20ms
3/31/2021 12:35:20 PM;open for 20ms
3/31/2021 12:49:22 PM;open for 20ms
3/31/2021 1:04:08 PM;open for 20ms
3/31/2021 1:21:47 PM;open for 20ms
3/31/2021 1:38:03 PM;open for 20ms
3/31/2021 1:54:33 PM;open for 20ms
3/31/2021 2:11:03 PM;open for 20ms
3/31/2021 2:28:20 PM;open for 20ms
3/31/2021 2:44:04 PM;open for 20ms
3/31/2021 2:57:59 PM;open for 20ms
3/31/2021 3:00:59 PM;open for 20ms
3/31/2021 3:03:23 PM;open for 20ms
3/31/2021 3:06:09 PM;open for 20ms
3/31/2021 3:08:40 PM;open for 20ms
3/31/2021 3:11:11 PM;open for 20ms
3/31/2021 3:13:32 PM;open for 20ms
3/31/2021 3:16:14 PM;open for 20ms
3/31/2021 3:18:45 PM;open for 20ms
3/31/2021 3:21:09 PM;open for 20ms
3/31/2021 3:41:50 PM;open for 20ms
3/31/2021 3:42:19 PM;open for 20ms
3/31/2021 3:42:48 PM;open for 20ms
3/31/2021 3:43:17 PM;open for 20ms
3/31/2021 3:43:46 PM;open for 20ms
3/31/2021 3:44:14 PM;open for 20ms
3/31/2021 3:44:43 PM;open for 20ms
3/31/2021 3:45:12 PM;open for 20ms
3/31/2021 3:45:41 PM;open for 20ms
3/31/2021 3:46:53 PM;open for 20ms
3/31/2021 3:48:55 PM;open for 20ms
3/31/2021 3:50:33 PM;open for 20ms
3/31/2021 3:52:13 PM;open for 20ms
3/31/2021 3:54:09 PM;open for 20ms
3/31/2021 3:55:53 PM;open for 20ms
3/31/2021 3:57:48 PM;open for 20ms
3/31/2021 3:59:51 PM;open for 20ms
3/31/2021 4:01:31 PM;open for 20ms
3/31/2021 4:03:23 PM;open for 20ms
3/31/2021 4:05:15 PM;open for 20ms
3/31/2021 4:07:14 PM;open for 20ms
3/31/2021 4:09:05 PM;open for 20ms
3/31/2021 4:10:57 PM;open for 20ms
3/31/2021 4:13:10 PM;open for 20ms
3/31/2021 4:15:48 PM;open for 20ms
3/31/2021 4:17:37 PM;open for 20ms
3/31/2021 4:19:50 PM;open for 20ms
3/31/2021 4:21:23 PM;open for 20ms
3/31/2021 4:23:11 PM;open for 20ms
3/31/2021 4:24:56 PM;open for 20ms
3/31/2021 4:26:33 PM;open for 20ms
3/31/2021 4:28:25 PM;open for 20ms
3/31/2021 4:29:55 PM;open for 20ms
3/31/2021 4:31:57 PM;open for 20ms
3/31/2021 4:33:31 PM;open for 20ms
3/31/2021 4:35:33 PM;open for 20ms
3/31/2021 4:37:25 PM;open for 20ms
3/31/2021 4:39:24 PM;open for 20ms
3/31/2021 4:41:15 PM;open for 20ms
3/31/2021 4:44:19 PM;open for 20ms
3/31/2021 4:48:35 PM;open for 20ms
3/31/2021 4:53:08 PM;open for 20ms
3/31/2021 4:58:58 PM;open for 20ms
3/31/2021 5:03:20 PM;open for 20ms
3/31/2021 5:06:53 PM;open for 20ms
3/31/2021 5:09:46 PM;open for 20ms
3/31/2021 5:12:46 PM;open for 20ms
3/31/2021 5:16:33 PM;open for 20ms
3/31/2021 5:20:20 PM;open for 20ms
3/31/2021 5:24:46 PM;open for 20ms
3/31/2021 5:30:03 PM;open for 20ms
3/31/2021 5:36:17 PM;open for 20ms
3/31/2021 5:43:19 PM;open for 20ms
3/31/2021 5:46:22 PM;open for 20ms
3/31/2021 5:49:01 PM;open for 20ms
3/31/2021 5:51:21 PM;open for 20ms
3/31/2021 5:53:38 PM;open for 20ms
3/31/2021 5:55:59 PM;open for 20ms
3/31/2021 5:58:08 PM;open for 20ms
3/31/2021 6:02:05 PM;open for 20ms
3/31/2021 6:02:34 PM;open for 20ms
3/31/2021 6:03:02 PM;open for 20ms
3/31/2021 6:03:31 PM;open for 20ms
3/31/2021 6:04:00 PM;open for 20ms
3/31/2021 6:06:10 PM;open for 20ms
3/31/2021 6:09:31 PM;open for 20ms
3/31/2021 6:12:31 PM;open for 20ms
3/31/2021 6:15:28 PM;open for 20ms
3/31/2021 6:19:18 PM;open for 20ms
3/31/2021 6:21:53 PM;open for 20ms
3/31/2021 6:25:08 PM;open for 20ms
3/31/2021 6:27:57 PM;open for 20ms
3/31/2021 6:30:50 PM;open for 20ms
3/31/2021 6:33:50 PM;open for 20ms
3/31/2021 6:37:58 PM;open for 20ms
3/31/2021 6:41:09 PM;open for 20ms
3/31/2021 6:44:31 PM;open for 20ms
3/31/2021 6:49:04 PM;open for 20ms
3/31/2021 6:51:36 PM;open for 20ms
3/31/2021 6:54:54 PM;open for 20ms
3/31/2021 6:57:43 PM;open for 20ms
3/31/2021 7:00:36 PM;open for 20ms
3/31/2021 7:03:50 PM;open for 20ms
3/31/2021 7:09:03 PM;open for 20ms
3/31/2021 7:11:49 PM;open for 20ms
3/31/2021 7:14:31 PM;open for 20ms
3/31/2021 7:18:18 PM;open for 20ms
3/31/2021 7:22:27 PM;open for 20ms
3/31/2021 7:25:23 PM;open for 20ms
3/31/2021 7:27:40 PM;open for 20ms
3/31/2021 7:30:55 PM;open for 20ms
3/31/2021 7:39:15 PM;open for 20ms
3/31/2021 7:41:50 PM;open for 20ms
3/31/2021 7:44:43 PM;open for 20ms
3/31/2021 7:47:43 PM;open for 20ms
3/31/2021 7:50:07 PM;open for 20ms
3/31/2021 7:52:16 PM;open for 20ms
3/31/2021 7:54:15 PM;open for 20ms
3/31/2021 7:56:25 PM;open for 20ms
3/31/2021 7:58:56 PM;open for 20ms
3/31/2021 8:00:59 PM;open for 20ms
3/31/2021 8:03:19 PM;open for 20ms
3/31/2021 8:05:11 PM;open for 20ms
3/31/2021 8:07:09 PM;open for 20ms
3/31/2021 8:09:48 PM;open for 20ms
3/31/2021 8:12:26 PM;open for 20ms
3/31/2021 8:14:54 PM;open for 20ms
3/31/2021 8:17:14 PM;open for 20ms
3/31/2021 8:19:35 PM;open for 20ms
3/31/2021 8:21:55 PM;open for 20ms
3/31/2021 8:23:58 PM;open for 20ms
3/31/2021 8:25:46 PM;open for 20ms
3/31/2021 8:27:48 PM;open for 20ms
3/31/2021 8:29:54 PM;open for 20ms
3/31/2021 8:32:15 PM;open for 20ms
3/31/2021 8:34:17 PM;open for 20ms
3/31/2021 8:36:12 PM;open for 20ms
3/31/2021 8:38:22 PM;open for 20ms
3/31/2021 8:40:42 PM;open for 20ms
3/31/2021 8:42:56 PM;open for 20ms
3/31/2021 8:45:09 PM;open for 20ms
3/31/2021 8:47:33 PM;open for 20ms
3/31/2021 8:50:01 PM;open for 20ms
3/31/2021 8:52:07 PM;open for 20ms
3/31/2021 8:54:13 PM;open for 20ms
3/31/2021 8:56:37 PM;open for 20ms
3/31/2021 8:58:50 PM;open for 20ms
3/31/2021 9:01:21 PM;open for 20ms
3/31/2021 9:03:45 PM;open for 20ms
3/31/2021 9:05:40 PM;open for 20ms
3/31/2021 9:07:57 PM;open for 20ms
3/31/2021 9:10:10 PM;open for 20ms
3/31/2021 9:12:13 PM;open for 20ms
3/31/2021 9:14:23 PM;open for 20ms
