Date;valve
2/19/2021 11:40:29 AM;open for 20ms
2/19/2021 11:40:58 AM;open for 20ms
2/19/2021 11:41:27 AM;open for 20ms
2/19/2021 11:41:55 AM;open for 20ms
2/19/2021 11:42:24 AM;open for 20ms
2/19/2021 11:42:53 AM;open for 20ms
2/19/2021 11:43:22 AM;open for 20ms
2/19/2021 11:43:51 AM;open for 20ms
2/19/2021 11:48:14 AM;open for 20ms
2/19/2021 11:54:50 AM;open for 20ms
2/19/2021 12:03:35 PM;open for 20ms
2/19/2021 12:09:46 PM;open for 20ms
2/19/2021 12:19:04 PM;open for 20ms
2/19/2021 12:29:38 PM;open for 20ms
2/19/2021 12:39:22 PM;open for 20ms
2/19/2021 12:50:17 PM;open for 20ms
2/19/2021 12:57:11 PM;open for 20ms
2/19/2021 1:08:46 PM;open for 20ms
2/19/2021 1:18:47 PM;open for 20ms
2/19/2021 1:29:10 PM;open for 20ms
