Date;valve
28.05.2021 06:27:16;open for 60 ms
28.05.2021 06:31:13;open for 60 ms
28.05.2021 06:34:53;open for 60 ms
28.05.2021 06:38:36;open for 60 ms
28.05.2021 06:42:16;open for 60 ms
28.05.2021 06:45:59;open for 60 ms
28.05.2021 06:49:46;open for 60 ms
28.05.2021 06:53:40;open for 60 ms
28.05.2021 06:57:09;open for 60 ms
28.05.2021 07:01:10;open for 60 ms
28.05.2021 07:04:50;open for 60 ms
28.05.2021 07:08:29;open for 60 ms
28.05.2021 07:11:51;open for 60 ms
28.05.2021 07:15:41;open for 60 ms
28.05.2021 07:19:36;open for 60 ms
28.05.2021 07:23:01;open for 60 ms
28.05.2021 07:27:06;open for 60 ms
28.05.2021 07:30:52;open for 60 ms
28.05.2021 07:34:32;open for 60 ms
28.05.2021 07:38:01;open for 60 ms
28.05.2021 07:41:51;open for 60 ms
28.05.2021 07:45:42;open for 60 ms
28.05.2021 07:49:18;open for 60 ms
28.05.2021 07:52:58;open for 60 ms
28.05.2021 07:57:10;open for 60 ms
28.05.2021 08:00:57;open for 60 ms
28.05.2021 08:04:36;open for 60 ms
28.05.2021 08:08:12;open for 60 ms
28.05.2021 08:11:59;open for 60 ms
28.05.2021 08:15:39;open for 60 ms
28.05.2021 08:19:51;open for 60 ms
28.05.2021 08:23:45;open for 60 ms
28.05.2021 08:27:46;open for 60 ms
28.05.2021 08:31:15;open for 60 ms
28.05.2021 08:34:51;open for 60 ms
28.05.2021 08:38:49;open for 60 ms
28.05.2021 08:43:01;open for 60 ms
28.05.2021 08:46:58;open for 60 ms
28.05.2021 08:50:31;open for 60 ms
28.05.2021 08:54:57;open for 60 ms
28.05.2021 08:58:33;open for 60 ms
28.05.2021 09:02:02;open for 60 ms
28.05.2021 09:06:07;open for 60 ms
28.05.2021 09:09:58;open for 60 ms
28.05.2021 09:13:48;open for 60 ms
28.05.2021 09:17:35;open for 60 ms
28.05.2021 09:21:43;open for 60 ms
28.05.2021 09:25:45;open for 60 ms
28.05.2021 09:29:17;open for 60 ms
28.05.2021 09:33:33;open for 60 ms
28.05.2021 09:37:30;open for 60 ms
28.05.2021 09:40:41;open for 60 ms
28.05.2021 09:45:11;open for 60 ms
28.05.2021 09:48:58;open for 60 ms
28.05.2021 09:53:28;open for 60 ms
28.05.2021 09:57:11;open for 60 ms
28.05.2021 10:00:58;open for 60 ms
28.05.2021 10:04:56;open for 60 ms
28.05.2021 10:09:26;open for 60 ms
28.05.2021 10:13:20;open for 60 ms
28.05.2021 10:17:39;open for 60 ms
28.05.2021 10:21:23;open for 60 ms
28.05.2021 10:25:24;open for 60 ms
28.05.2021 10:29:43;open for 60 ms
28.05.2021 10:33:41;open for 60 ms
28.05.2021 10:37:46;open for 60 ms
28.05.2021 10:41:18;open for 60 ms
28.05.2021 10:45:48;open for 60 ms
28.05.2021 10:50:00;open for 60 ms
28.05.2021 10:53:47;open for 60 ms
28.05.2021 10:58:06;open for 60 ms
28.05.2021 11:01:57;open for 60 ms
28.05.2021 11:06:12;open for 60 ms
28.05.2021 11:11:15;open for 60 ms
28.05.2021 11:15:13;open for 60 ms
28.05.2021 11:19:10;open for 60 ms
28.05.2021 11:23:08;open for 60 ms
28.05.2021 11:27:09;open for 60 ms
28.05.2021 11:30:56;open for 60 ms
28.05.2021 11:35:12;open for 60 ms
28.05.2021 11:40:00;open for 60 ms
28.05.2021 11:43:50;open for 60 ms
28.05.2021 11:48:06;open for 60 ms
28.05.2021 11:51:53;open for 60 ms
28.05.2021 11:56:12;open for 60 ms
28.05.2021 12:00:28;open for 60 ms
28.05.2021 12:04:36;open for 60 ms
28.05.2021 12:08:37;open for 60 ms
28.05.2021 12:13:04;open for 60 ms
28.05.2021 12:17:12;open for 60 ms
28.05.2021 12:21:21;open for 60 ms
28.05.2021 12:25:47;open for 60 ms
28.05.2021 12:30:14;open for 60 ms
28.05.2021 12:34:04;open for 60 ms
28.05.2021 12:38:34;open for 60 ms
28.05.2021 12:42:54;open for 60 ms
28.05.2021 12:46:58;open for 60 ms
28.05.2021 12:51:36;open for 60 ms
28.05.2021 12:55:51;open for 60 ms
28.05.2021 13:00:11;open for 60 ms
28.05.2021 13:04:15;open for 60 ms
28.05.2021 13:08:42;open for 60 ms
28.05.2021 13:12:50;open for 60 ms
28.05.2021 13:17:13;open for 60 ms
28.05.2021 13:21:47;open for 60 ms
28.05.2021 13:26:03;open for 60 ms
28.05.2021 13:30:47;open for 60 ms
28.05.2021 13:34:56;open for 60 ms
28.05.2021 13:39:26;open for 60 ms
28.05.2021 13:43:45;open for 60 ms
28.05.2021 13:48:26;open for 60 ms
28.05.2021 13:52:38;open for 60 ms
28.05.2021 13:57:19;open for 60 ms
28.05.2021 14:01:42;open for 60 ms
28.05.2021 14:05:54;open for 60 ms
28.05.2021 14:10:09;open for 60 ms
28.05.2021 14:15:33;open for 60 ms
28.05.2021 14:19:42;open for 60 ms
28.05.2021 14:24:08;open for 60 ms
28.05.2021 14:28:46;open for 60 ms
28.05.2021 14:33:01;open for 60 ms
28.05.2021 14:37:46;open for 60 ms
28.05.2021 14:42:05;open for 60 ms
28.05.2021 14:46:49;open for 60 ms
28.05.2021 14:51:16;open for 60 ms
28.05.2021 14:56:00;open for 60 ms
28.05.2021 15:00:52;open for 60 ms
28.05.2021 15:05:15;open for 60 ms
28.05.2021 15:12:38;open for 60 ms
28.05.2021 15:17:01;open for 60 ms
28.05.2021 15:21:56;open for 60 ms
28.05.2021 15:26:48;open for 60 ms
28.05.2021 15:30:56;open for 60 ms
28.05.2021 15:35:26;open for 60 ms
28.05.2021 15:39:45;open for 60 ms
28.05.2021 15:44:08;open for 60 ms
28.05.2021 15:49:22;open for 60 ms
28.05.2021 15:53:48;open for 60 ms
28.05.2021 15:58:22;open for 60 ms
28.05.2021 16:03:03;open for 60 ms
28.05.2021 16:07:54;open for 60 ms
28.05.2021 16:12:17;open for 60 ms
28.05.2021 16:17:02;open for 60 ms
28.05.2021 16:21:42;open for 60 ms
28.05.2021 16:26:20;open for 60 ms
28.05.2021 16:31:04;open for 60 ms
28.05.2021 16:35:41;open for 60 ms
28.05.2021 16:40:19;open for 60 ms
28.05.2021 16:45:03;open for 60 ms
28.05.2021 16:49:48;open for 60 ms
28.05.2021 16:54:07;open for 60 ms
28.05.2021 16:59:17;open for 60 ms
28.05.2021 17:04:01;open for 60 ms
28.05.2021 17:08:49;open for 60 ms
28.05.2021 17:12:36;open for 60 ms
28.05.2021 17:17:38;open for 60 ms
28.05.2021 17:22:45;open for 60 ms
28.05.2021 17:27:18;open for 60 ms
28.05.2021 17:31:45;open for 60 ms
28.05.2021 17:36:11;open for 60 ms
28.05.2021 17:41:57;open for 60 ms
28.05.2021 17:46:13;open for 60 ms
28.05.2021 17:50:35;open for 60 ms
28.05.2021 17:55:34;open for 60 ms
28.05.2021 18:00:08;open for 60 ms
28.05.2021 18:04:56;open for 60 ms
28.05.2021 18:09:58;open for 60 ms
28.05.2021 18:14:21;open for 60 ms
28.05.2021 18:19:02;open for 60 ms
28.05.2021 18:24:12;open for 60 ms
28.05.2021 18:28:38;open for 60 ms
28.05.2021 18:33:37;open for 60 ms
28.05.2021 18:38:04;open for 60 ms
28.05.2021 18:42:30;open for 60 ms
28.05.2021 18:47:25;open for 60 ms
28.05.2021 18:52:10;open for 60 ms
28.05.2021 18:56:54;open for 60 ms
28.05.2021 19:02:04;open for 60 ms
28.05.2021 19:06:45;open for 60 ms
28.05.2021 19:11:44;open for 60 ms
28.05.2021 19:16:14;open for 60 ms
28.05.2021 19:21:05;open for 60 ms
28.05.2021 19:25:50;open for 60 ms
28.05.2021 19:30:20;open for 60 ms
28.05.2021 19:35:08;open for 60 ms
28.05.2021 19:39:38;open for 60 ms
28.05.2021 19:44:12;open for 60 ms
28.05.2021 19:49:11;open for 60 ms
28.05.2021 19:53:41;open for 60 ms
28.05.2021 19:58:32;open for 60 ms
28.05.2021 20:03:28;open for 60 ms
28.05.2021 20:07:47;open for 60 ms
28.05.2021 20:12:39;open for 60 ms
28.05.2021 20:17:23;open for 60 ms
28.05.2021 20:22:29;open for 60 ms
28.05.2021 20:27:14;open for 60 ms
28.05.2021 20:31:26;open for 60 ms
28.05.2021 20:36:07;open for 60 ms
28.05.2021 20:40:58;open for 60 ms
28.05.2021 20:45:50;open for 60 ms
28.05.2021 20:50:56;open for 60 ms
28.05.2021 20:55:19;open for 60 ms
28.05.2021 21:00:25;open for 60 ms
28.05.2021 21:04:41;open for 60 ms
28.05.2021 21:09:25;open for 60 ms
28.05.2021 21:13:37;open for 60 ms
28.05.2021 21:18:22;open for 60 ms
28.05.2021 21:22:26;open for 60 ms
28.05.2021 21:26:46;open for 60 ms
28.05.2021 21:31:16;open for 60 ms
28.05.2021 21:35:31;open for 60 ms
28.05.2021 21:39:54;open for 60 ms
28.05.2021 21:44:14;open for 60 ms
28.05.2021 21:48:36;open for 60 ms
28.05.2021 21:52:59;open for 60 ms
28.05.2021 21:57:55;open for 60 ms
28.05.2021 22:02:10;open for 60 ms
28.05.2021 22:06:40;open for 60 ms
28.05.2021 22:10:31;open for 60 ms
28.05.2021 22:15:22;open for 60 ms
28.05.2021 22:19:16;open for 60 ms
28.05.2021 22:23:57;open for 60 ms
28.05.2021 22:28:53;open for 60 ms
28.05.2021 22:33:19;open for 60 ms
28.05.2021 22:37:13;open for 60 ms
28.05.2021 22:42:08;open for 60 ms
28.05.2021 22:46:31;open for 60 ms
28.05.2021 22:50:47;open for 60 ms
28.05.2021 22:55:13;open for 60 ms
28.05.2021 22:59:00;open for 60 ms
28.05.2021 23:03:27;open for 60 ms
28.05.2021 23:07:39;open for 60 ms
28.05.2021 23:12:02;open for 60 ms
28.05.2021 23:15:45;open for 60 ms
28.05.2021 23:20:01;open for 60 ms
28.05.2021 23:24:09;open for 60 ms
28.05.2021 23:28:32;open for 60 ms
28.05.2021 23:32:44;open for 60 ms
28.05.2021 23:36:49;open for 60 ms
28.05.2021 23:41:08;open for 60 ms
28.05.2021 23:45:42;open for 60 ms
28.05.2021 23:49:39;open for 60 ms
28.05.2021 23:53:41;open for 60 ms
28.05.2021 23:58:03;open for 60 ms
29.05.2021 00:02:55;open for 60 ms
29.05.2021 00:06:42;open for 60 ms
29.05.2021 00:11:13;open for 60 ms
29.05.2021 00:15:21;open for 60 ms
29.05.2021 00:19:36;open for 60 ms
29.05.2021 00:23:41;open for 60 ms
29.05.2021 00:28:00;open for 60 ms
29.05.2021 00:32:05;open for 60 ms
29.05.2021 00:36:32;open for 60 ms
29.05.2021 00:41:05;open for 60 ms
29.05.2021 00:45:25;open for 60 ms
29.05.2021 00:49:37;open for 60 ms
29.05.2021 00:53:49;open for 60 ms
29.05.2021 00:58:26;open for 60 ms
29.05.2021 01:02:38;open for 60 ms
29.05.2021 01:06:43;open for 60 ms
29.05.2021 01:11:09;open for 60 ms
29.05.2021 01:15:32;open for 60 ms
29.05.2021 01:20:24;open for 60 ms
29.05.2021 01:24:36;open for 60 ms
29.05.2021 01:28:48;open for 60 ms
29.05.2021 01:33:11;open for 60 ms
29.05.2021 01:37:41;open for 60 ms
29.05.2021 01:42:11;open for 60 ms
29.05.2021 01:46:09;open for 60 ms
29.05.2021 01:50:50;open for 60 ms
29.05.2021 01:54:58;open for 60 ms
29.05.2021 01:59:24;open for 60 ms
29.05.2021 02:03:51;open for 60 ms
29.05.2021 02:08:21;open for 60 ms
29.05.2021 02:12:40;open for 60 ms
29.05.2021 02:16:49;open for 60 ms
29.05.2021 02:21:37;open for 60 ms
29.05.2021 02:25:52;open for 60 ms
29.05.2021 02:30:04;open for 60 ms
29.05.2021 02:34:27;open for 60 ms
29.05.2021 02:38:47;open for 60 ms
29.05.2021 02:43:13;open for 60 ms
29.05.2021 02:47:29;open for 60 ms
29.05.2021 02:52:24;open for 60 ms
29.05.2021 02:56:36;open for 60 ms
29.05.2021 03:01:10;open for 60 ms
29.05.2021 03:04:57;open for 60 ms
29.05.2021 03:09:52;open for 60 ms
29.05.2021 03:14:04;open for 60 ms
29.05.2021 03:18:30;open for 60 ms
29.05.2021 03:22:39;open for 60 ms
29.05.2021 03:27:48;open for 60 ms
29.05.2021 03:31:25;open for 60 ms
29.05.2021 03:36:31;open for 60 ms
29.05.2021 03:41:01;open for 60 ms
29.05.2021 03:45:20;open for 60 ms
29.05.2021 03:49:50;open for 60 ms
29.05.2021 03:54:16;open for 60 ms
29.05.2021 03:58:29;open for 60 ms
29.05.2021 04:03:09;open for 60 ms
29.05.2021 04:07:54;open for 60 ms
29.05.2021 04:12:10;open for 60 ms
29.05.2021 04:16:25;open for 60 ms
29.05.2021 04:21:13;open for 60 ms
29.05.2021 04:25:43;open for 60 ms
29.05.2021 04:30:10;open for 60 ms
29.05.2021 04:35:12;open for 60 ms
29.05.2021 04:39:42;open for 60 ms
29.05.2021 04:43:33;open for 60 ms
29.05.2021 04:48:14;open for 60 ms
29.05.2021 04:53:13;open for 60 ms
29.05.2021 04:57:28;open for 60 ms
29.05.2021 05:02:20;open for 60 ms
29.05.2021 05:06:32;open for 60 ms
29.05.2021 05:11:34;open for 60 ms
29.05.2021 05:16:08;open for 60 ms
29.05.2021 05:20:42;open for 60 ms
29.05.2021 05:25:30;open for 60 ms
29.05.2021 05:30:00;open for 60 ms
29.05.2021 05:34:55;open for 60 ms
29.05.2021 05:39:07;open for 60 ms
29.05.2021 05:43:37;open for 60 ms
29.05.2021 05:48:29;open for 60 ms
29.05.2021 05:52:52;open for 60 ms
29.05.2021 05:57:47;open for 60 ms
29.05.2021 06:02:17;open for 60 ms
29.05.2021 06:06:47;open for 60 ms
29.05.2021 06:12:00;open for 60 ms
29.05.2021 06:16:38;open for 60 ms
29.05.2021 06:21:01;open for 60 ms
29.05.2021 06:25:59;open for 60 ms
29.05.2021 06:30:48;open for 60 ms
29.05.2021 06:35:28;open for 60 ms
29.05.2021 06:40:24;open for 60 ms
29.05.2021 06:45:08;open for 60 ms
29.05.2021 06:49:56;open for 60 ms
29.05.2021 06:54:55;open for 60 ms
29.05.2021 06:59:25;open for 60 ms
29.05.2021 07:04:10;open for 60 ms
29.05.2021 07:08:58;open for 60 ms
29.05.2021 07:13:49;open for 60 ms
29.05.2021 07:18:34;open for 60 ms
29.05.2021 07:23:43;open for 60 ms
29.05.2021 07:28:24;open for 60 ms
29.05.2021 07:33:02;open for 60 ms
29.05.2021 07:38:26;open for 60 ms
29.05.2021 07:43:28;open for 60 ms
29.05.2021 07:48:05;open for 60 ms
29.05.2021 07:53:08;open for 60 ms
29.05.2021 07:57:31;open for 60 ms
29.05.2021 08:02:58;open for 60 ms
29.05.2021 08:08:04;open for 60 ms
29.05.2021 08:13:03;open for 60 ms
29.05.2021 08:17:37;open for 60 ms
29.05.2021 08:23:05;open for 60 ms
29.05.2021 08:27:20;open for 60 ms
29.05.2021 08:32:34;open for 60 ms
29.05.2021 08:37:43;open for 60 ms
29.05.2021 08:42:35;open for 60 ms
29.05.2021 08:47:34;open for 60 ms
29.05.2021 08:52:54;open for 60 ms
29.05.2021 08:57:50;open for 60 ms
29.05.2021 09:02:45;open for 60 ms
29.05.2021 09:07:19;open for 60 ms
29.05.2021 09:13:08;open for 60 ms
29.05.2021 09:18:07;open for 60 ms
29.05.2021 09:23:13;open for 60 ms
29.05.2021 09:28:37;open for 60 ms
29.05.2021 09:33:11;open for 60 ms
29.05.2021 09:38:38;open for 60 ms
29.05.2021 09:43:51;open for 60 ms
29.05.2021 09:48:32;open for 60 ms
29.05.2021 09:53:53;open for 60 ms
29.05.2021 09:58:59;open for 60 ms
29.05.2021 10:03:58;open for 60 ms
29.05.2021 10:08:42;open for 60 ms
29.05.2021 10:14:21;open for 60 ms
29.05.2021 10:19:16;open for 60 ms
29.05.2021 10:24:11;open for 60 ms
29.05.2021 10:30:04;open for 60 ms
29.05.2021 10:35:07;open for 60 ms
29.05.2021 10:39:58;open for 60 ms
29.05.2021 10:46:06;open for 60 ms
29.05.2021 10:51:12;open for 60 ms
29.05.2021 10:56:18;open for 60 ms
29.05.2021 11:01:38;open for 60 ms
29.05.2021 11:07:13;open for 60 ms
29.05.2021 11:11:54;open for 60 ms
29.05.2021 11:17:50;open for 60 ms
29.05.2021 11:23:04;open for 60 ms
29.05.2021 11:29:07;open for 60 ms
29.05.2021 11:33:59;open for 60 ms
29.05.2021 11:39:16;open for 60 ms
29.05.2021 11:44:58;open for 60 ms
29.05.2021 11:50:18;open for 60 ms
29.05.2021 11:55:28;open for 60 ms
29.05.2021 12:01:14;open for 60 ms
29.05.2021 12:06:41;open for 60 ms
29.05.2021 12:12:13;open for 60 ms
29.05.2021 12:17:48;open for 60 ms
29.05.2021 12:22:47;open for 60 ms
29.05.2021 12:28:14;open for 60 ms
29.05.2021 12:34:03;open for 60 ms
29.05.2021 12:39:56;open for 60 ms
29.05.2021 12:45:31;open for 60 ms
29.05.2021 12:51:13;open for 60 ms
29.05.2021 12:56:41;open for 60 ms
29.05.2021 13:02:34;open for 60 ms
29.05.2021 13:08:27;open for 60 ms
29.05.2021 13:13:47;open for 60 ms
29.05.2021 13:19:33;open for 60 ms
29.05.2021 13:25:11;open for 60 ms
29.05.2021 13:31:15;open for 60 ms
29.05.2021 13:37:33;open for 60 ms
29.05.2021 13:43:01;open for 60 ms
29.05.2021 13:48:50;open for 60 ms
29.05.2021 13:54:18;open for 60 ms
29.05.2021 14:00:29;open for 60 ms
29.05.2021 14:06:32;open for 60 ms
29.05.2021 14:12:14;open for 60 ms
29.05.2021 14:18:15;open for 60 ms
29.05.2021 14:24:11;open for 60 ms
29.05.2021 14:29:46;open for 60 ms
29.05.2021 14:35:42;open for 60 ms
29.05.2021 14:41:32;open for 60 ms
29.05.2021 14:47:25;open for 60 ms
29.05.2021 14:53:46;open for 60 ms
29.05.2021 14:59:39;open for 60 ms
29.05.2021 15:05:54;open for 60 ms
29.05.2021 15:11:57;open for 60 ms
29.05.2021 15:18:41;open for 60 ms
29.05.2021 15:24:05;open for 60 ms
29.05.2021 15:29:47;open for 60 ms
29.05.2021 15:37:46;open for 60 ms
29.05.2021 15:43:57;open for 60 ms
29.05.2021 15:48:45;open for 60 ms
29.05.2021 15:55:39;open for 60 ms
29.05.2021 16:02:26;open for 60 ms
29.05.2021 16:08:11;open for 60 ms
29.05.2021 16:14:29;open for 60 ms
29.05.2021 16:21:13;open for 60 ms
29.05.2021 16:27:20;open for 60 ms
29.05.2021 16:33:49;open for 60 ms
29.05.2021 16:40:47;open for 60 ms
29.05.2021 16:47:23;open for 60 ms
29.05.2021 16:53:08;open for 60 ms
29.05.2021 16:59:52;open for 60 ms
29.05.2021 17:06:10;open for 60 ms
29.05.2021 17:12:46;open for 60 ms
29.05.2021 17:18:42;open for 60 ms
29.05.2021 17:25:36;open for 60 ms
29.05.2021 17:32:34;open for 60 ms
29.05.2021 17:39:25;open for 60 ms
29.05.2021 17:45:28;open for 60 ms
29.05.2021 17:52:26;open for 60 ms
29.05.2021 17:59:06;open for 60 ms
29.05.2021 18:06:11;open for 60 ms
29.05.2021 18:12:50;open for 60 ms
29.05.2021 18:19:37;open for 60 ms
29.05.2021 18:26:28;open for 60 ms
29.05.2021 18:33:40;open for 60 ms
29.05.2021 18:40:12;open for 60 ms
29.05.2021 18:47:28;open for 60 ms
29.05.2021 18:54:00;open for 60 ms
29.05.2021 19:00:19;open for 60 ms
29.05.2021 19:06:58;open for 60 ms
29.05.2021 19:14:43;open for 60 ms
29.05.2021 19:22:03;open for 60 ms
29.05.2021 19:28:35;open for 60 ms
29.05.2021 19:35:43;open for 60 ms
29.05.2021 19:43:24;open for 60 ms
29.05.2021 19:50:14;open for 60 ms
29.05.2021 19:57:48;open for 60 ms
29.05.2021 20:05:00;open for 60 ms
29.05.2021 20:12:23;open for 60 ms
29.05.2021 20:20:08;open for 60 ms
29.05.2021 20:26:58;open for 60 ms
29.05.2021 20:34:43;open for 60 ms
29.05.2021 20:41:51;open for 60 ms
29.05.2021 20:48:38;open for 60 ms
29.05.2021 20:57:13;open for 60 ms
29.05.2021 21:04:11;open for 60 ms
29.05.2021 21:12:24;open for 60 ms
29.05.2021 21:19:18;open for 60 ms
29.05.2021 21:26:16;open for 60 ms
29.05.2021 21:34:40;open for 60 ms
29.05.2021 21:42:21;open for 60 ms
29.05.2021 21:49:40;open for 60 ms
29.05.2021 21:56:56;open for 60 ms
29.05.2021 22:05:06;open for 60 ms
29.05.2021 22:12:54;open for 60 ms
29.05.2021 22:20:31;open for 60 ms
29.05.2021 22:28:12;open for 60 ms
29.05.2021 22:36:40;open for 60 ms
29.05.2021 22:44:28;open for 60 ms
29.05.2021 22:52:48;open for 60 ms
29.05.2021 22:59:57;open for 60 ms
29.05.2021 23:08:17;open for 60 ms
29.05.2021 23:17:14;open for 60 ms
29.05.2021 23:24:37;open for 60 ms
29.05.2021 23:32:36;open for 60 ms
29.05.2021 23:41:18;open for 60 ms
29.05.2021 23:49:35;open for 60 ms
29.05.2021 23:57:26;open for 60 ms
30.05.2021 00:05:25;open for 60 ms
30.05.2021 00:14:04;open for 60 ms
30.05.2021 00:22:10;open for 60 ms
30.05.2021 00:30:16;open for 60 ms
30.05.2021 00:38:18;open for 60 ms
30.05.2021 00:47:04;open for 60 ms
30.05.2021 00:55:10;open for 60 ms
30.05.2021 01:03:31;open for 60 ms
30.05.2021 01:11:59;open for 60 ms
30.05.2021 01:20:37;open for 60 ms
30.05.2021 01:28:50;open for 60 ms
30.05.2021 01:37:25;open for 60 ms
30.05.2021 01:47:05;open for 60 ms
30.05.2021 01:53:56;open for 60 ms
30.05.2021 02:02:34;open for 60 ms
30.05.2021 02:12:14;open for 60 ms
30.05.2021 02:20:02;open for 60 ms
30.05.2021 02:29:02;open for 60 ms
30.05.2021 02:37:33;open for 60 ms
30.05.2021 02:46:05;open for 60 ms
30.05.2021 02:55:16;open for 60 ms
30.05.2021 03:04:01;open for 60 ms
30.05.2021 03:13:23;open for 60 ms
30.05.2021 03:21:51;open for 60 ms
30.05.2021 03:30:15;open for 60 ms
30.05.2021 03:39:22;open for 60 ms
30.05.2021 03:48:58;open for 60 ms
30.05.2021 03:57:26;open for 60 ms
30.05.2021 04:06:33;open for 60 ms
30.05.2021 04:15:05;open for 60 ms
30.05.2021 04:25:03;open for 60 ms
30.05.2021 04:33:19;open for 60 ms
30.05.2021 04:42:48;open for 60 ms
30.05.2021 04:51:12;open for 60 ms
30.05.2021 05:00:09;open for 60 ms
30.05.2021 05:08:48;open for 60 ms
30.05.2021 05:18:16;open for 60 ms
30.05.2021 05:27:20;open for 60 ms
30.05.2021 05:37:18;open for 60 ms
30.05.2021 05:46:14;open for 60 ms
30.05.2021 05:55:22;open for 60 ms
30.05.2021 06:05:05;open for 60 ms
30.05.2021 06:13:36;open for 60 ms
30.05.2021 06:22:11;open for 60 ms
30.05.2021 06:32:52;open for 60 ms
30.05.2021 06:41:42;open for 60 ms
30.05.2021 06:52:15;open for 60 ms
30.05.2021 07:01:16;open for 60 ms
30.05.2021 07:10:12;open for 60 ms
30.05.2021 07:20:42;open for 60 ms
30.05.2021 07:29:46;open for 60 ms
30.05.2021 07:40:02;open for 60 ms
30.05.2021 07:50:35;open for 60 ms
30.05.2021 07:59:21;open for 60 ms
30.05.2021 08:09:08;open for 60 ms
30.05.2021 08:18:19;open for 60 ms
30.05.2021 08:27:52;open for 60 ms
30.05.2021 08:38:15;open for 60 ms
30.05.2021 08:48:52;open for 60 ms
30.05.2021 08:58:39;open for 60 ms
30.05.2021 09:07:43;open for 60 ms
30.05.2021 09:18:45;open for 60 ms
30.05.2021 09:29:44;open for 60 ms
30.05.2021 09:39:24;open for 60 ms
30.05.2021 09:49:47;open for 60 ms
30.05.2021 10:00:06;open for 60 ms
30.05.2021 10:09:28;open for 60 ms
30.05.2021 10:21:03;open for 60 ms
30.05.2021 10:31:15;open for 60 ms
30.05.2021 10:40:44;open for 60 ms
30.05.2021 10:51:21;open for 60 ms
30.05.2021 11:02:09;open for 60 ms
30.05.2021 11:11:31;open for 60 ms
30.05.2021 11:22:55;open for 60 ms
30.05.2021 11:33:29;open for 60 ms
30.05.2021 11:44:32;open for 60 ms
30.05.2021 11:55:45;open for 60 ms
30.05.2021 12:05:03;open for 60 ms
30.05.2021 12:15:22;open for 60 ms
30.05.2021 12:26:36;open for 60 ms
30.05.2021 12:37:13;open for 60 ms
30.05.2021 12:48:12;open for 60 ms
30.05.2021 12:58:39;open for 60 ms
30.05.2021 13:09:34;open for 60 ms
30.05.2021 13:20:58;open for 60 ms
30.05.2021 13:31:46;open for 60 ms
30.05.2021 13:43:36;open for 60 ms
30.05.2021 13:54:27;open for 60 ms
30.05.2021 14:05:30;open for 60 ms
30.05.2021 14:17:30;open for 60 ms
30.05.2021 14:28:47;open for 60 ms
30.05.2021 14:39:42;open for 60 ms
30.05.2021 14:52:15;open for 60 ms
30.05.2021 15:04:37;open for 60 ms
30.05.2021 15:14:53;open for 60 ms
30.05.2021 15:26:31;open for 60 ms
30.05.2021 15:38:28;open for 60 ms
30.05.2021 15:50:13;open for 60 ms
30.05.2021 16:02:57;open for 60 ms
30.05.2021 16:14:17;open for 60 ms
30.05.2021 16:27:19;open for 60 ms
30.05.2021 16:38:47;open for 60 ms
30.05.2021 16:50:50;open for 60 ms
