Date;valve
26.06.2021 08:45:14;open for 20ms
26.06.2021 08:55:04;open for 20ms
26.06.2021 09:03:50;open for 20ms
26.06.2021 09:14:10;open for 20ms
26.06.2021 09:21:40;open for 20ms
26.06.2021 09:31:59;open for 20ms
26.06.2021 09:40:16;open for 20ms
26.06.2021 09:50:43;open for 20ms
26.06.2021 09:59:21;open for 20ms
26.06.2021 10:07:45;open for 20ms
26.06.2021 10:17:54;open for 20ms
26.06.2021 10:25:56;open for 20ms
26.06.2021 10:37:35;open for 20ms
26.06.2021 10:46:42;open for 20ms
26.06.2021 11:05:44;open for 20ms
26.06.2021 11:06:13;open for 20ms
26.06.2021 11:06:42;open for 20ms
26.06.2021 11:07:11;open for 20ms
26.06.2021 11:07:40;open for 20ms
26.06.2021 11:08:08;open for 20ms
26.06.2021 11:08:37;open for 20ms
26.06.2021 11:09:06;open for 20ms
26.06.2021 11:09:35;open for 20ms
26.06.2021 11:10:04;open for 20ms
26.06.2021 11:10:32;open for 20ms
26.06.2021 11:11:01;open for 20ms
26.06.2021 11:11:30;open for 20ms
26.06.2021 11:11:59;open for 20ms
26.06.2021 11:12:28;open for 20ms
26.06.2021 11:12:56;open for 20ms
26.06.2021 11:13:25;open for 20ms
26.06.2021 11:13:54;open for 20ms
26.06.2021 11:14:23;open for 20ms
26.06.2021 11:14:52;open for 20ms
26.06.2021 11:15:21;open for 20ms
26.06.2021 11:15:49;open for 20ms
26.06.2021 11:16:18;open for 20ms
26.06.2021 11:16:47;open for 20ms
26.06.2021 11:17:16;open for 20ms
26.06.2021 11:17:45;open for 20ms
26.06.2021 11:18:13;open for 20ms
26.06.2021 11:18:42;open for 20ms
26.06.2021 11:24:39;open for 20ms
26.06.2021 11:30:28;open for 20ms
26.06.2021 11:36:53;open for 20ms
26.06.2021 11:46:08;open for 20ms
26.06.2021 11:54:54;open for 20ms
26.06.2021 12:01:26;open for 20ms
26.06.2021 12:10:59;open for 20ms
26.06.2021 12:18:54;open for 20ms
26.06.2021 12:26:53;open for 20ms
26.06.2021 12:34:48;open for 20ms
26.06.2021 12:43:41;open for 20ms
26.06.2021 12:51:26;open for 20ms
26.06.2021 12:58:27;open for 20ms
26.06.2021 13:07:27;open for 20ms
26.06.2021 13:15:26;open for 20ms
26.06.2021 13:25:17;open for 20ms
26.06.2021 13:31:20;open for 20ms
26.06.2021 13:39:34;open for 20ms
26.06.2021 13:47:43;open for 20ms
26.06.2021 13:56:43;open for 20ms
26.06.2021 14:03:05;open for 20ms
26.06.2021 14:13:24;open for 20ms
26.06.2021 14:21:56;open for 20ms
26.06.2021 14:29:58;open for 20ms
26.06.2021 14:38:01;open for 20ms
26.06.2021 14:46:21;open for 20ms
26.06.2021 14:55:07;open for 20ms
26.06.2021 15:02:23;open for 20ms
26.06.2021 15:11:23;open for 20ms
26.06.2021 15:19:18;open for 20ms
26.06.2021 15:26:34;open for 20ms
26.06.2021 15:34:15;open for 20ms
26.06.2021 15:44:05;open for 20ms
26.06.2021 15:51:54;open for 20ms
26.06.2021 16:00:28;open for 20ms
26.06.2021 16:08:31;open for 20ms
26.06.2021 16:17:31;open for 20ms
26.06.2021 16:25:26;open for 20ms
26.06.2021 16:33:11;open for 20ms
26.06.2021 16:41:03;open for 20ms
26.06.2021 16:49:34;open for 20ms
26.06.2021 16:58:20;open for 20ms
